,latitude,longitude,acq_date,acq_time,confidence,fire_temperature
24144,-15.5693,142.1057,9/10/2019,434,61,58.15
23667,-28.9158,152.4271,9/10/2019,12,100,113.15
23831,-12.1785,132.936,9/10/2019,146,100,87.55
24442,-12.4801,135.7515,9/10/2019,436,88,69.25
24481,-12.4611,133.9534,9/10/2019,436,81,64.25
23777,-35.9897,145.6107,9/10/2019,14,61,32.25
24433,-13.2462,130.7224,9/10/2019,436,51,59.25
24355,-12.7251,136.3609,9/10/2019,435,80,60.85
23973,-14.1333,129.9643,9/10/2019,146,69,55.25
24313,-12.8014,143.3226,9/10/2019,435,80,62.65
24377,-12.0765,134.5472,9/10/2019,436,98,83.35
23872,-12.9646,130.2828,9/10/2019,146,100,88.05
23870,-12.9554,130.2841,9/10/2019,146,100,94.65
24381,-12.2,132.9277,9/10/2019,436,62,52.85
23564,-14.0631,143.1315,9/10/2019,8,62,41.65
24099,-22.5713,150.6479,9/10/2019,432,68,68.05
23626,-22.5929,149.3406,9/10/2019,10,72,51.25
24646,-17.0121,125.1354,9/10/2019,1400,60,46.25
24376,-12.0751,134.5574,9/10/2019,436,81,64.65
24271,-15.7403,136.0832,9/10/2019,435,72,69.85
24034,-15.5412,128.2583,9/10/2019,147,68,55.15
24008,-14.4128,126.7843,9/10/2019,147,94,77.85
24343,-12.9004,134.7711,9/10/2019,435,71,61.65
24009,-14.4112,126.7124,9/10/2019,147,94,76.55
24335,-13.3525,130.8241,9/10/2019,435,57,59.35
24172,-17.2579,142.615,9/10/2019,434,87,69.85
24250,-14.1442,130.7212,9/10/2019,435,86,67.65
23776,-35.5598,145.9247,9/10/2019,14,61,32.35
23820,-11.7271,130.5675,9/10/2019,146,100,97.55
23561,-12.7306,143.163,9/10/2019,8,57,40.15
24070,-32.2578,146.9418,9/10/2019,430,69,45.35
24389,-11.6441,132.8159,9/10/2019,436,94,73.65
24500,-12.2556,134.7904,9/10/2019,436,85,71.35
24160,-17.8477,145.5053,9/10/2019,434,70,50.75
24436,-12.6048,135.1721,9/10/2019,436,62,62.05
24528,-12.0595,135.6684,9/10/2019,436,70,74.65
23622,-22.6779,150.6905,9/10/2019,10,100,93.95
24069,-32.1504,147.5035,9/10/2019,430,68,44.15
23708,-29.6874,152.4015,9/10/2019,12,62,54.45
23985,-14.4034,126.7239,9/10/2019,147,94,77.25
23894,-13.2772,130.8793,9/10/2019,146,71,57.55
24411,-11.6249,130.7584,9/10/2019,436,51,55.35
23903,-13.4001,131.1055,9/10/2019,146,95,78.55
